3314657.06154436,9023700.88830904,1412412627743,133
3314657.50682232,9023701.13090675,1412412631724,132
3314657.72946131,9023702.10129764,1412412632742,132
3314657.50682232,9023702.58649314,1412412634729,132
3314654.38987658,9023705.01247112,1412412636726,132
3314652.38612575,9023706.4680583,1412412638729,132
3314652.05216727,9023706.4680583,1412412640733,132
3314652.27480626,9023706.7106562,1412412642739,133
3314652.72008422,9023706.95325409,1412412644737,133
3314651.94084778,9023706.95325409,1412412646738,136
3314651.94084778,9023706.95325409,1412412648739,135
3314651.94084778,9023707.195852,1412412650729,135
3314652.38612575,9023706.95325409,1412412652729,135
3314652.27480626,9023707.195852,1412412654736,135
3314652.27480626,9023707.43844992,1412412656720,135
3314652.27480626,9023707.43844992,1412412658731,135
3314652.38612575,9023707.43844992,1412412660737,135
3314652.49744524,9023707.43844992,1412412662733,135
3314653.05404269,9023707.43844992,1412412664729,136
3314653.38800116,9023707.68104784,1412412666722,137
3314653.49932066,9023707.92364578,1412412668728,138
3314653.61064015,9023708.16624371,1412412670731,138
3314653.72195964,9023708.65143962,1412412672737,138
3314653.83327913,9023708.89403759,1412412674737,138
3314653.94459862,9023708.89403759,1412412676723,138
3314654.05591811,9023709.13663556,1412412678738,138
3314654.1672376,9023709.13663556,1412412680738,139
3314654.1672376,9023709.37923354,1412412682774,139
3314654.27855709,9023709.62183154,1412412684771,139
3314654.38987658,9023709.62183154,1412412686742,139
3314654.38987658,9023709.86442953,1412412688752,139
3314654.38987658,9023709.86442953,1412412690768,139
3314654.38987658,9023709.86442953,1412412692734,139
3314654.38987658,9023709.86442953,1412412694746,139
3314654.38987658,9023709.86442953,1412412696711,139
3314653.49932066,9023710.83482161,1412412698715,139
3314650.82765288,9023718.11276636,1412412700731,139
3314653.61064015,9023729.27229598,1412412702705,139
3314661.06904603,9023742.6152346,1412412704721,139
3314671.75571714,9023754.2600013,1412412706709,136
3314683.55558317,9023769.05858624,1412412708722,136
3314696.91392206,9023779.97559469,1412412710709,134
3314710.04962198,9023793.31862755,1412412712719,135
3314720.17969564,9023804.72087529,1412412714721,132
3314730.97768625,9023819.51956426,1412412716722,132
3314741.99831584,9023831.64965993,1412412718721,132
3314752.23970899,9023844.26498118,1412412720723,133
3314763.81693603,9023854.45429529,1412412722720,134
3314773.27909275,9023863.18800462,1412412724713,134
3314783.74312488,9023869.25308679,1412412726720,133
3314795.98826887,9023878.7146252,1412412728723,134
3314806.452301,9023888.90398822,1412412730719,134
3314816.47105518,9023897.15253077,1412412732712,133
3314829.82939407,9023908.79754816,1412412734717,134
3314843.52169144,9023917.77392863,1412412736719,134
3314853.76308459,9023925.29468847,1412412738710,133
3314863.44788029,9023932.33024513,1412412740709,131
3314872.79871752,9023939.3658087,1412412742719,131
3314883.70802762,9023949.3126517,1412412744710,131
3314895.39657415,9023954.64998777,1412412746711,129
3314907.64171814,9023953.92216899,1412412748710,130
3314919.99818161,9023949.79786391,1412412750709,129
3314928.90374088,9023950.04047002,1412412752714,131
3314942.59603824,9023951.73871306,1412412754716,133
3314952.28083394,9023953.19435028,1412412756721,133
3314962.07694913,9023951.01089457,1412412758725,131
3314972.31834229,9023948.09962133,1412412760737,129
3314979.55410919,9023943.73271368,1412412762740,128
3314990.90869725,9023940.33623179,1412412764714,129
3315004.60099462,9023939.60841446,1412412766717,131
3315014.39710981,9023938.63799145,1412412768719,129
3315024.193225,9023938.15278001,1412412770718,128
3315032.20822833,9023937.42496289,1412412772731,127
3315042.22698251,9023935.24151198,1412412774724,125
3315051.68913922,9023931.84503411,1412412776727,125
3315061.26261543,9023930.14679578,1412412778724,125
3315067.49650691,9023928.44855785,1412412780714,126
3315077.73790007,9023928.44855785,1412412782715,125
3315087.86797373,9023927.47813636,1412412784713,125
3315097.21881096,9023924.80947792,1412412786725,125
3315107.01492615,9023924.3242674,1412412788715,124
3315113.91673458,9023924.80947792,1412412790718,123
3315139.52021746,9023919.22955895,1412412792728,124
3315160.22564275,9023919.95737423,1412412794726,125
3315178.81599771,9023920.68518957,1412412796715,124
3315186.71968155,9023919.22955895,1412412798718,123
3315196.40447725,9023919.47216404,1412412800719,123
3315216.66462458,9023922.14082048,1412412802726,126
3315230.35692195,9023933.30066729,1412412804716,130
3315245.94165066,9023940.33623179,1412412806713,133
3315257.18491923,9023941.54926085,1412412808713,131
3315266.75839543,9023948.34222738,1412412810714,134
3315281.34124873,9023950.04047002,1412412812715,135
3315291.47132239,9023949.5552578,1412412814710,134
3315307.0560511,9023951.25350072,1412412816715,134
3315319.96911203,9023954.64998777,1412412818711,133
3315340.45189834,9023956.83344459,1412412820724,130
3315355.59134909,9023960.47254074,1412412822714,130
3315372.73455067,9023964.11163876,1412412824715,128
3315390.10039123,9023966.78031179,1412412826712,126
3315404.57192504,9023967.02291849,1412412828711,125
3315414.03408175,9023969.20637906,1412412830713,125
3315420.37929273,9023974.30112298,1412412832719,125
3315426.16790625,9023991.52623636,1412412834720,129
3315425.16603083,9024005.11227043,1412412836709,129
3315425.16603083,9024017.97050493,1412412838723,129
3315425.6113088,9024029.85832713,1412412840708,129
3315428.83957403,9024041.98877824,1412412842711,128
3315430.84332486,9024053.87664022,1412412844711,126
3315432.17915875,9024070.61672414,1412412846710,127
3315431.06596385,9024081.5341912,1412412848711,127
3315429.73012996,9024095.84822873,1412412850717,131
3315432.62443672,9024105.06745446,1412412852722,130
3315437.29985533,9024107.25095702,1412412854716,127
3315441.75263496,9024113.80146869,1412412856717,128
3315449.7676383,9024117.925868,1412412858709,128
3315458.89583654,9024123.74855341,1412412860719,127
3315474.03528729,9024132.2399781,1412412862701,128
3315485.50119484,9024139.76096264,1412412864706,131
3315491.84640582,9024143.15753889,1412412866705,133
3315500.86328457,9024156.01602067,1412412868700,140
3315508.21037097,9024162.32396355,1412412870710,144
3315517.67252768,9024167.661458,1412412872710,147
3315530.02899116,9024175.91032087,1412412874710,148
3315541.04962075,9024181.73305332,1412412876703,147
3315554.18532066,9024187.79840464,1412412878700,146
3315565.20595025,9024189.98193237,1412412880716,144
3315577.45109424,9024194.10637545,1412412882712,142
3315585.80005605,9024198.23082089,1412412884713,141
3315593.03582295,9024202.35526871,1412412886700,141
3315598.15651953,9024208.1780226,1412412888709,143
3315601.60742374,9024210.36155653,1412412890702,144
3315604.94700846,9024211.57463123,1412412892704,145
3315611.62617791,9024210.11894162,1412412894701,143
3315614.74312365,9024208.66325231,1412412896699,144
3315618.52798634,9024208.66325231,1412412898700,143
3315623.31472445,9024205.75187457,1412412900710,141
3315627.87882357,9024203.08311269,1412412902711,141
3315632.3316032,9024202.84049802,1412412904711,142
3315644.91070566,9024203.56834205,1412412906708,143
3315659.15960048,9024203.08311269,1412412908701,143
3315670.84814701,9024202.11265407,1412412910696,143
3315683.87252744,9024197.01774845,1412412912686,143
3315690.3290579,9024193.13591803,1412412914705,142
3315695.89503244,9024190.46716085,1412412916702,143
3315697.00822735,9024189.01147551,1412412918711,143
3315698.67801971,9024185.85749166,1412412920698,143
3315704.35531374,9024181.73305332,1412412922697,142
3315706.02510611,9024181.49043938,1412412924707,142
3315705.02323069,9024182.46089521,1412412926692,143
3315707.2496205,9024184.64442131,1412412928707,142
3315713.48351199,9024190.95238935,1412412930701,142
3315723.94754412,9024195.07683299,1412412932705,142
3315737.08324404,9024192.16546077,1412412934693,141
3315749.55102701,9024188.04101879,1412412936696,140
3315768.69797942,9024177.85123117,1412412938695,136
3315780.38652596,9024174.69725221,1412412940722,135
3315790.85055809,9024165.72055047,1412412942692,135
3315798.64292245,9024158.19953873,1412412944695,133
3315806.54660629,9024151.40637361,1412412946704,132
3315815.89744352,9024146.06889124,1412412948688,129
3315834.2651595,9024139.76096264,1412412950697,130
3315843.28203825,9024133.45303959,1412412952690,129
3315852.74419497,9024126.90250998,1412412954693,127
3315863.65350507,9024118.65370343,1412412956699,125
3315882.5778185,9024109.19184874,1412412958691,125
3315893.26448962,9024099.2447842,1412412960686,125
3315911.40956662,9024087.84206863,1412412962691,125
3315919.75852843,9024077.65242323,1412412964687,124
3315931.55839445,9024068.1906226,1412412966688,122
3315941.9111071,9024061.15493278,1412412968688,121
3315951.4845833,9024054.11924985,1412412970686,118
3315961.169379,9024045.14269889,1412412972686,116
3315968.62778489,9024035.6809411,1412412974688,114
3315978.53521957,9024026.46180449,1412412976687,114
3315993.56335082,9024020.639198,1412412978686,112
3316005.36321685,9024015.54442119,1412412980691,112
3316017.05176338,9024008.99399918,1412412982682,113
3316021.39322352,9024004.62705448,1412412984682,111
3316027.18183704,9023996.13578074,1412412986683,113
3316031.41197769,9023986.18887286,1412412988692,119
3316034.9742014,9023972.84548149,1412412990693,119
3316039.98357849,9023959.74472137,1412412992698,122
3316043.4344827,9023946.64398515,1412412994694,120
3316046.55142844,9023933.54327285,1412412996692,120
3316052.56268094,9023923.59645169,1412412998687,125
3316058.12865548,9023912.92182969,1412413000698,126
3316064.91914442,9023897.63773946,1412413002683,126
3316064.0285885,9023891.81523745,1412413004693,126
3316065.58706137,9023889.38919634,1412413006688,127
3316070.48511896,9023886.72055207,1412413008683,128
3316072.71150878,9023884.29451269,1412413010684,130
3316073.93602318,9023883.0814933,1412413012695,130
3316078.94540026,9023879.44243637,1412413014696,129
3316083.39817989,9023879.19983264,1412413016696,129
3316092.9716561,9023881.86847412,1412413018691,131
3316103.65832722,9023885.99274017,1412413020670,133
3316114.90159579,9023885.75013621,1412413022672,133
3316121.69208473,9023886.72055207,1412413024669,133
3316127.59201774,9023884.53711658,1412413026679,133
3316134.60514566,9023881.3832665,1412413028671,132
3316144.51258034,9023871.19391416,1412413030668,129
3316151.63702775,9023861.2471794,1412413032668,127
3316159.87467007,9023846.44840442,1412413034678,124
3316165.99724206,9023836.74430623,1412413036671,122
3316171.45189711,9023832.13486419,1412413038668,120
3316178.57634452,9023832.37746633,1412413040667,118
3316189.15169615,9023835.0460904,1412413042677,120
3316195.16294865,9023825.09940573,1412413044674,120
3316204.84774435,9023819.27696255,1412413046676,122
3316213.75330361,9023804.47827409,1412413048678,116
3316221.43434848,9023798.41324664,1412413050672,114
3316233.2342145,9023788.22401208,1412413052673,112
3316242.02845427,9023779.00519327,1412413054675,109
3316250.71137456,9023772.69758721,1412413056667,108
3316261.50936516,9023771.24198661,1412413058664,107
3316275.535621,9023772.94018735,1412413060686,108
3316286.11097263,9023774.88098868,1412413062677,110
3316305.03528606,9023775.3661891,1412413064664,109
3316325.51807237,9023775.60878932,1412413066675,109
3316332.19724182,9023777.54959138,1412413068665,113
3316339.09905025,9023776.57919028,1412413070675,115
3316348.33856798,9023779.24779361,1412413072665,118
3316354.23850099,9023780.21819506,1412413074678,121
3316362.92142128,9023780.21819506,1412413076678,122
3316373.27413392,9023783.12940022,1412413078676,122
3316382.95892962,9023787.98141143,1412413080677,123
3316389.97205754,9023791.37782123,1412413082676,125
3316393.42296175,9023791.62042199,1412413085662,125
3316395.53803208,9023792.10562354,1412413087677,125
3316396.428588,9023795.50203529,1412413089670,125
3316395.09275412,9023799.38365069,1412413091673,128
3316393.08900328,9023805.69128019,1412413093677,128
3316391.97580837,9023816.85094596,1412413095682,127
3316393.42296175,9023834.80348817,1412413097685,130
3316399.32289477,9023847.90402027,1412413099689,129
3316400.54740916,9023858.57854559,1412413101700,127
3316402.88511847,9023868.76788003,1412413103697,128
3316410.23220486,9023883.32409716,1412413105686,128
3316410.78880232,9023885.75013621,1412413106688,126
3316415.46422093,9023888.17617609,1412413108686,126
3316418.91512515,9023897.39513511,1412413110677,127
3316421.80943191,9023903.46024618,1412413112687,125
3316425.92825307,9023911.22359583,1412413114686,125
3316431.27158862,9023911.46620064,1412413116682,121
3316434.38853437,9023920.44258445,1412413118670,120
3316438.17339705,9023924.56687266,1412413120690,118
3316440.62242585,9023928.69116324,1412413122666,116
3316445.18652497,9023932.81545619,1412413124679,113
3316447.41291479,9023935.48411761,1412413126680,110
3316449.6393046,9023933.05806174,1412413128676,107
3316454.09208424,9023944.21792551,1412413130669,105
3316457.87694692,9023961.4429667,1412413132680,110
3316462.66368503,9023972.84548149,1412413134671,112
3316468.22965957,9023975.27155081,1412413136681,112
3316472.12584174,9023975.51415778,1412413138680,110
3316479.47292814,9023982.54976367,1412413140671,109
3316487.93320944,9023985.21844356,1412413142678,109
3316491.27279416,9023993.4670968,1412413144675,113
3316496.28217125,9024005.35487842,1412413146668,120
3316505.41036949,9024006.56791846,1412413148666,115
3316509.08391269,9024006.8105265,1412413150667,112
3316509.52919065,9024007.53835065,1412413152672,113
3316509.30655167,9024008.02356679,1412413154665,114
3316509.75182963,9024008.99399918,1412413156672,115
3316510.41974658,9024010.69225616,1412413158666,115
3316511.86689996,9024010.44964799,1412413160671,114
3316515.76308214,9024011.17747251,1412413162671,118
3316524.6686414,9024013.60355478,1412413164673,118
3316533.68552015,9024013.11833826,1412413166661,118
3316542.70239891,9024006.8105265,1412413168674,115
3316551.16268021,9024006.32531044,1412413170675,116
3316562.07199031,9024006.8105265,1412413172667,115
3316566.74740892,9024006.32531044,1412413174679,114
3316569.97567415,9024007.29574259,1412413176674,115
3316572.9813004,9024005.59748641,1412413178668,115
3316576.32088513,9024005.84009441,1412413180689,114
3316578.43595545,9024005.11227043,1412413182672,113
3316580.77366476,9024007.53835065,1412413184662,114
3316583.00005458,9024008.26617487,1412413186671,112
3316585.78304184,9024009.23660729,1412413188673,110
3316588.23207064,9024008.99399918,1412413190666,108
3316593.24144773,9024009.72182355,1412413192667,107
3316598.25082481,9024016.27224623,1412413194673,105
3316602.14700699,9024022.58006631,1412413196672,104
3316608.49221797,9024028.88789193,1412413198666,103
3316620.29208399,9024037.37920441,1412413200674,101
3316631.31271358,9024048.05401149,1412413202673,101
3316641.22014826,9024056.06012722,1412413204662,102
3316645.22764993,9024067.94801249,1412413206670,108
3316647.45403974,9024068.1906226,1412413208658,106
3316648.90119312,9024073.52804706,1412413210689,110
3316646.7861228,9024082.26202293,1412413212667,116
3316650.12570752,9024099.00217304,1412413214663,121
3316652.7973753,9024110.16229481,1412413216642,128
3316658.47466933,9024114.5293037,1412413218650,132
3316661.59161507,9024119.86676262,1412413220663,134
3316661.81425406,9024121.56504584,1412413222667,135
3316659.36522526,9024121.07982202,1412413224664,135
3316657.47279392,9024120.35198635,1412413226668,133
3316649.90306854,9024121.32243391,1412413228671,132
3316643.55785757,9024126.90250998,1412413230657,134
3316640.32959233,9024129.08601919,1412413232668,136
3316635.32021525,9024131.51214131,1412413234660,135
3316630.86743562,9024132.72520267,1412413236666,135
3316626.63729497,9024132.48259039,1412413238665,137
3316621.4052789,9024134.66610129,1412413240669,136
3316613.94687302,9024139.51835012,1412413242664,140
3316608.82617644,9024144.85582761,1412413244665,142
3316606.59978662,9024148.4950191,1412413246667,142
3316600.47721463,9024157.22908618,1412413248662,144
3316594.24332314,9024164.0222568,1412413250667,145
3316589.79054351,9024169.84497961,1412413252641,146
3316585.67172235,9024172.75634278,1412413254656,147
3316579.54915036,9024175.66770713,1412413256651,145
3316577.879358,9024179.54952811,1412413258669,145
3316574.31713429,9024188.76886133,1412413260656,143
3316572.86998091,9024199.20127899,1412413262649,143
3316571.64546651,9024211.57463123,1412413264662,142
3316571.08886906,9024228.55769843,1412413266646,143
3316570.53227161,9024241.17371722,1412413268650,144
3316569.30775721,9024255.00284021,1412413270663,144
3316565.96817248,9024270.53030831,1412413272650,142
3316558.62108609,9024284.84472271,1412413274666,142
3316549.82684632,9024299.40178358,1412413276649,140
3316542.25712094,9024312.98840037,1412413278652,138
3316536.35718793,9024330.45694544,1412413280656,141
3316532.34968626,9024343.55838215,1412413282650,136
3316526.67239223,9024359.32866175,1412413284659,139
3316517.21023552,9024373.40063279,1412413286662,139
3316511.3103025,9024385.28904363,1412413288666,137
3316505.29905,9024401.30203628,1412413290663,136
3316499.39911699,9024415.13146776,1412413292666,137
3316493.276545,9024428.71830358,1412413294651,136
3316488.3784874,9024439.63631529,1412413296662,134
3316478.58237221,9024452.25270506,1412413298650,132
3316475.131468,9024489.61675869,1412413300663,148
3316467.45042313,9024505.87260898,1412413302652,150
3316460.21465623,9024522.85637247,1412413304650,153
3316450.97513849,9024534.01715322,1412413306649,156
3316438.95263349,9024540.08280221,1412413308661,157
3316429.1565183,9024546.87633516,1412413310647,157
3316420.25095903,9024552.94199502,1412413312655,157
3316413.23783111,9024560.94867387,1412413314647,155
3316406.22470319,9024571.13900533,1412413316646,155
3316398.43233884,9024579.87358667,1412413318661,154
3316388.52490416,9024588.60817864,1412413320650,150
3316376.94767712,9024597.10015324,1412413322656,146
3316364.25725517,9024604.37899661,1412413324646,144
3316349.45176289,9024607.7757927,1412413326650,143
3316339.6556477,9024608.98893456,1412413328654,143
3316332.53120029,9024602.68059916,1412413330640,145
3316319.28418089,9024605.34950962,1412413332625,146
3316311.825775,9024605.83476616,1412413334642,144
3316304.92396657,9024599.28380547,1412413336639,144
3316298.69007509,9024596.12964135,1412413338642,143
3316294.23729546,9024594.91650167,1412413340642,144
3316284.55249976,9024598.55592132,1412413342644,143
3316275.75825999,9024603.16585553,1412413344650,146
3316270.7488829,9024607.53316436,1412413346653,144
3316259.28297535,9024608.26104943,1412413348652,143
3316252.82644488,9024610.20207661,1412413350651,142
3316245.70199747,9024611.65784736,1412413352656,144
3316236.35116024,9024612.14310434,1412413354651,147
3316226.44372556,9024616.02516134,1412413356652,144
3316217.87212477,9024623.06139504,1412413358650,144
3316207.29677315,9024627.42871596,1412413360665,144
3316202.06475708,9024629.36974835,1412413362648,141
3316192.49128087,9024631.5534104,1412413364635,138
3316182.80648517,9024630.34026473,1412413366651,133
3316172.00849457,9024628.39923209,1412413368639,132
3316161.98974039,9024631.5534104,1412413370631,132
3316154.30869553,9024631.5534104,1412413372637,130
3316151.74834724,9024630.82552297,1412413374631,130
3316148.85404048,9024631.31078125,1412413376635,129
3316148.07480405,9024633.00918547,1412413378633,128
3316145.29181678,9024634.46496083,1412413380649,125
3316143.28806594,9024637.86177116,1412413382652,123
3316138.50132784,9024641.01595363,1412413384652,121
3316131.82215839,9024643.68487834,1412413386649,121
3316129.37312959,9024651.93428825,1412413388655,120
3316118.24118051,9024661.88211869,1412413390641,126
3316113.45444241,9024666.00683292,1412413392649,127
3316109.8922187,9024670.61681044,1412413394651,129
3316108.77902379,9024674.98416031,1412413396652,130
3316103.65832722,9024680.32203597,1412413398653,126
3316100.54138148,9024686.6304396,1412413400651,127
3316093.75089254,9024698.2767378,1412413402654,129
3316092.86033661,9024701.67357833,1412413404651,124
3316089.52075189,9024705.07042047,1412413406651,124
3316084.28873582,9024710.65095033,1412413408640,126
3316075.49449605,9024724.96624242,1412413410650,130
3316069.26060456,9024737.58313369,1412413412640,133
3316065.80970035,9024746.56055059,1412413414651,133
3316061.46824021,9024756.2658788,1412413416650,134
3316057.12678007,9024769.61072652,1412413418642,139
3316049.00045724,9024779.55872004,1412413420660,138
3316043.10052423,9024790.71989992,1412413422641,142
3316036.64399376,9024800.6679227,1412413424653,142
3316027.84975399,9024811.58650015,1412413426651,143
3316022.8403769,9024825.65935781,1412413428649,143
3316013.1555812,9024847.25396892,1412413430639,148
3316000.24252027,9024868.84864498,1412413432637,152
3315994.23126777,9024882.92161491,1412413434637,155
3315989.33321017,9024896.50933619,1412413436644,157
3315983.87855513,9024911.79555338,1412413438646,160
3315977.64466364,9024927.32444226,1412413440649,160
3315971.96736961,9024942.12544576,1412413442653,157
3315968.62778489,9024959.11024146,1412413444657,153
3315967.51458998,9024977.06564063,1412413446661,151
3315968.07118743,9024995.0210847,1412413448668,149
3315967.73722896,9025010.06486972,1412413450674,149
3315963.6184078,9025024.13811651,1412413452651,147
3315964.95424169,9025036.75553364,1412413454650,149
3315963.39576882,9025047.91711343,1412413456648,150
3315959.9448646,9025060.53457236,1412413458649,153
3315956.16000192,9025074.36527397,1412413460637,155
3315952.04118076,9025086.01220127,1412413462647,156
3315948.14499858,9025093.53418519,1412413464654,158
3315947.03180367,9025098.14443729,1412413466652,158
3315939.57339779,9025106.3943695,1412413468656,160
3315929.10936566,9025112.21785676,1412413470660,161
3315923.54339112,9025121.68103365,1412413472654,161
3315920.20380639,9025128.71776302,1412413474643,161
3315915.3057488,9025139.15154684,1412413476642,163
3315911.52088611,9025147.15887959,1412413478644,163
3315908.18130139,9025153.4676935,1412413480673,162
3315904.61907768,9025159.04857197,1412413482660,160
3315901.50213194,9025167.29857418,1412413484656,159
3315901.9474099,9025173.12211085,1412413486645,155
3315903.72852175,9025180.40153835,1412413488646,152
3315902.28136837,9025190.59274924,1412413490647,151
3315904.73039717,9025199.32808437,1412413492642,151
3315908.18130139,9025210.73256569,1412413494648,149
3315911.96616407,9025219.46792534,1412413496649,149
3315917.86609708,9025237.18132614,1412413498646,157
3315925.65846144,9025245.67406806,1412413500649,156
3315926.43769788,9025251.25501822,1412413502643,153
3315928.5527682,9025260.47572799,1412413504647,158
3315929.55464362,9025265.32873789,1412413506645,158
3315931.22443598,9025275.52006935,1412413508651,159
3315931.001797,9025284.74081029,1412413510652,158
3315931.11311649,9025292.74830546,1412413512648,162
3315928.77540718,9025304.8808909,1412413514653,169
3315928.88672667,9025310.70453921,1412413516653,170
3315929.33200464,9025313.37371292,1412413518648,169
3315931.66971394,9025313.85901734,1412413520650,169
3315933.56214529,9025318.22675858,1412413522635,170
3315936.56777154,9025319.19736811,1412413524630,168
3315939.68471728,9025320.4106302,1412413526670,164
3315942.46770455,9025327.20490171,1412413528644,162
3315946.25256724,9025336.91101502,1412413530636,162
3315950.26006891,9025345.40387494,1412413532645,158
3315949.70347145,9025351.22755611,1412413534637,155
3315948.70159603,9025354.13939847,1412413536640,155
3315948.70159603,9025355.83797373,1412413538644,155
3315948.47895705,9025356.08062737,1412413540679,156
3315948.14499858,9025358.02185679,1412413542668,157
3315948.70159603,9025358.02185679,1412413544645,156
3315948.92423502,9025358.02185679,1412413546664,156
3315948.81291553,9025360.4483943,1412413548636,155
3315952.04118076,9025361.17635571,1412413550639,156
3315957.82979428,9025363.11758651,1412413552637,157
3315966.17875609,9025362.3896249,1412413554641,158
3315976.19751026,9025362.14697105,1412413556625,158
3315983.43327716,9025363.3602404,1412413558629,157
3315992.00487795,9025356.56593467,1412413560637,156
3315999.9085618,9025353.16878421,1412413562633,155
3316011.26314986,9025351.95551659,1412413564624,150
3316007.25564819,9025363.6028943,1412413566630,150
3316014.93669306,9025363.8455482,1412413568627,150
